nombre_supermercado,nombre_producto,marca_producto,precio_producto,calorias,proteinas,carbohidratos,grasas,imagen
euru,Almendras,Brand H,6.48,7.0,13.8,13.6,9.5,images/default_image.jpg
euru,Arroz,Brand H,3.82,2.0,20.7,33.1,0.8,images/default_image.jpg
euru,Pechuga de Pollo,Brand D,6.65,3.0,14.5,40.4,17.3,images/default_image.jpg
euru,Almendras,Brand G,3.49,7.0,22.5,26.7,3.4,images/default_image.jpg
euru,Espinaca,Brand G,5.97,1.0,9.8,22.3,15.3,images/default_image.jpg
euru,Yogur Griego,Brand B,5.58,1.5,21.9,44.6,7.2,images/default_image.jpg
euru,Yogur Griego,Brand E,4.34,1.5,26.1,15.1,15.4,images/default_image.jpg
euru,Avena,Brand E,1.22,2.5,25.8,42.2,2.7,images/default_image.jpg
euru,Pechuga de Pollo,Brand J,3.33,3.0,29.5,35.2,9.1,images/default_image.jpg
euru,Brócoli,Brand E,0.62,1.5,17.6,36.2,15.7,images/default_image.jpg
euru,Avena,Brand B,2.26,2.5,14.8,30.7,0.4,images/default_image.jpg
euru,Pechuga de Pollo,Brand B,2.83,3.0,1.1,9.5,11.6,images/default_image.jpg
euru,Avena,Brand C,3.18,2.5,6.2,27.1,8.2,images/default_image.jpg
euru,Pechuga de Pollo,Brand A,3.49,3.0,5.2,49.3,1.3,images/default_image.jpg
euru,Yogur Griego,Brand G,1.99,1.5,11.3,8.7,11.7,images/default_image.jpg
euru,Arroz,Brand H,1.71,2.0,20.0,24.9,11.7,images/default_image.jpg
euru,Almendras,Brand E,2.35,7.0,20.0,46.3,16.7,images/default_image.jpg
euru,Avena,Brand G,1.0,2.5,11.4,26.1,10.8,images/default_image.jpg
euru,Arroz,Brand B,5.07,2.0,6.1,5.4,6.3,images/default_image.jpg
euru,Pechuga de Pollo,Brand C,5.98,3.0,17.9,38.5,6.1,images/default_image.jpg
euru,Arroz,Brand E,5.77,2.0,13.0,46.0,5.4,images/default_image.jpg
euru,Manzana,Brand C,3.78,1.0,5.1,19.4,13.3,images/default_image.jpg
euru,Salmón,Brand H,4.86,5.0,2.5,26.7,12.2,images/default_image.jpg
euru,Pechuga de Pollo,Brand C,5.88,3.0,6.0,28.9,15.3,images/default_image.jpg
euru,Pechuga de Pollo,Brand B,6.75,3.0,3.3,24.9,18.7,images/default_image.jpg
euru,Huevos,Brand A,1.52,1.2,16.2,13.7,17.3,images/default_image.jpg
euru,Salmón,Brand J,6.63,5.0,8.1,45.7,8.1,images/default_image.jpg
euru,Yogur Griego,Brand F,3.91,1.5,11.9,44.9,10.2,images/default_image.jpg
euru,Yogur Griego,Brand G,0.89,1.5,12.7,36.4,0.8,images/default_image.jpg
euru,Arroz,Brand G,0.95,2.0,5.4,41.1,8.3,images/default_image.jpg
euru,Manzana,Brand C,3.1,1.0,29.0,26.4,13.3,images/default_image.jpg
euru,Almendras,Brand A,2.46,7.0,3.9,46.9,11.2,images/default_image.jpg
euru,Espinaca,Brand F,2.67,1.0,2.6,36.4,12.3,images/default_image.jpg
euru,Avena,Brand D,6.01,2.5,6.2,49.2,10.4,images/default_image.jpg
euru,Plátano,Brand A,2.34,0.5,24.2,45.4,11.0,images/default_image.jpg
euru,Pechuga de Pollo,Brand C,4.76,3.0,25.6,42.6,17.7,images/default_image.jpg
euru,Espinaca,Brand F,1.43,1.0,25.3,32.9,18.9,images/default_image.jpg
euru,Salmón,Brand H,0.94,5.0,19.6,33.5,1.7,images/default_image.jpg
euru,Brócoli,Brand B,5.13,1.5,11.4,45.5,2.3,images/default_image.jpg
euru,Almendras,Brand J,6.73,7.0,6.3,19.5,14.1,images/default_image.jpg
euru,Salmón,Brand B,3.17,5.0,7.4,38.8,9.2,images/default_image.jpg
euru,Yogur Griego,Brand I,3.52,1.5,29.5,27.9,3.9,images/default_image.jpg
euru,Arroz,Brand J,5.37,2.0,26.6,29.4,8.9,images/default_image.jpg
euru,Brócoli,Brand D,4.53,1.5,11.0,31.1,3.8,images/default_image.jpg
euru,Salmón,Brand F,6.02,5.0,29.7,16.2,13.1,images/default_image.jpg
euru,Espinaca,Brand D,6.6,1.0,5.8,29.0,16.5,images/default_image.jpg
euru,Brócoli,Brand G,6.56,1.5,1.4,12.7,19.5,images/default_image.jpg
euru,Arroz,Brand A,4.8,2.0,6.0,21.0,9.8,images/default_image.jpg
euru,Yogur Griego,Brand H,1.08,1.5,13.9,43.8,12.5,images/default_image.jpg
euru,Manzana,Brand C,2.06,1.0,5.0,34.0,6.1,images/default_image.jpg
euru,Yogur Griego,Brand I,4.86,1.5,7.8,22.9,15.6,images/default_image.jpg
euru,Manzana,Brand B,4.58,1.0,11.1,49.1,7.9,images/default_image.jpg
euru,Almendras,Brand J,3.1,7.0,24.6,9.9,17.8,images/default_image.jpg
euru,Pechuga de Pollo,Brand D,4.79,3.0,19.9,12.6,19.1,images/default_image.jpg
euru,Arroz,Brand E,5.75,2.0,22.1,25.8,14.7,images/default_image.jpg
euru,Almendras,Brand I,4.65,7.0,28.5,15.6,6.6,images/default_image.jpg
euru,Avena,Brand J,6.66,2.5,6.9,39.0,18.3,images/default_image.jpg
euru,Espinaca,Brand J,2.76,1.0,9.3,42.8,14.4,images/default_image.jpg
euru,Almendras,Brand A,5.32,7.0,21.5,17.2,16.5,images/default_image.jpg
euru,Brócoli,Brand J,5.91,1.5,22.3,32.6,13.0,images/default_image.jpg
euru,Almendras,Brand E,2.92,7.0,5.8,17.9,6.4,images/default_image.jpg
euru,Espinaca,Brand C,5.58,1.0,28.6,43.3,5.2,images/default_image.jpg
euru,Almendras,Brand I,3.85,7.0,4.6,7.3,18.7,images/default_image.jpg
euru,Espinaca,Brand A,5.21,1.0,26.5,35.2,1.8,images/default_image.jpg
euru,Espinaca,Brand C,5.22,1.0,13.4,34.4,14.7,images/default_image.jpg
euru,Pechuga de Pollo,Brand A,5.59,3.0,1.2,50.0,7.1,images/default_image.jpg
euru,Yogur Griego,Brand H,0.56,1.5,26.8,17.8,15.8,images/default_image.jpg
euru,Salmón,Brand B,2.13,5.0,9.8,42.6,12.6,images/default_image.jpg
euru,Salmón,Brand D,3.48,5.0,15.1,30.9,9.7,images/default_image.jpg
euru,Brócoli,Brand I,5.71,1.5,9.1,47.8,9.9,images/default_image.jpg
euru,Salmón,Brand J,4.02,5.0,27.9,48.6,6.6,images/default_image.jpg
euru,Salmón,Brand H,2.32,5.0,23.5,12.0,17.9,images/default_image.jpg
euru,Huevos,Brand D,6.64,1.2,29.5,19.8,6.3,images/default_image.jpg
euru,Arroz,Brand H,2.97,2.0,12.9,24.7,8.5,images/default_image.jpg
euru,Yogur Griego,Brand G,0.56,1.5,17.6,25.6,18.0,images/default_image.jpg
euru,Huevos,Brand E,4.55,1.2,22.3,25.9,8.5,images/default_image.jpg
euru,Manzana,Brand I,5.61,1.0,5.4,35.3,3.3,images/default_image.jpg
euru,Espinaca,Brand F,1.84,1.0,21.4,8.2,16.7,images/default_image.jpg
euru,Espinaca,Brand D,5.31,1.0,19.2,27.8,13.5,images/default_image.jpg
euru,Espinaca,Brand D,3.11,1.0,2.2,10.9,17.7,images/default_image.jpg
euru,Plátano,Brand J,0.99,0.5,7.8,35.8,8.2,images/default_image.jpg
euru,Yogur Griego,Brand D,2.47,1.5,7.6,36.4,0.9,images/default_image.jpg
euru,Huevos,Brand J,1.26,1.2,9.5,39.9,3.5,images/default_image.jpg
euru,Pechuga de Pollo,Brand D,6.63,3.0,6.0,17.5,18.3,images/default_image.jpg
euru,Yogur Griego,Brand D,3.77,1.5,17.5,8.9,3.1,images/default_image.jpg
euru,Manzana,Brand D,1.77,1.0,1.3,20.4,8.7,images/default_image.jpg
euru,Espinaca,Brand H,1.73,1.0,8.2,10.1,0.9,images/default_image.jpg
euru,Avena,Brand J,6.27,2.5,1.0,39.3,6.8,images/default_image.jpg
euru,Yogur Griego,Brand E,5.25,1.5,14.4,41.3,18.3,images/default_image.jpg
euru,Espinaca,Brand C,2.83,1.0,21.3,17.0,18.7,images/default_image.jpg
euru,Huevos,Brand I,0.58,1.2,30.0,46.2,7.6,images/default_image.jpg
euru,Pechuga de Pollo,Brand E,1.0,3.0,13.3,25.1,4.0,images/default_image.jpg
euru,Arroz,Brand G,0.5,2.0,16.3,14.9,4.7,images/default_image.jpg
euru,Brócoli,Brand H,5.07,1.5,28.1,8.3,19.2,images/default_image.jpg
euru,Almendras,Brand A,6.73,7.0,9.7,11.1,16.2,images/default_image.jpg
euru,Brócoli,Brand F,3.41,1.5,11.5,29.0,2.2,images/default_image.jpg
euru,Plátano,Brand A,0.61,0.5,22.8,9.4,9.0,images/default_image.jpg
euru,Pechuga de Pollo,Brand F,4.92,3.0,29.9,8.9,6.8,images/default_image.jpg
euru,Salmón,Brand C,5.02,5.0,2.0,22.7,4.2,images/default_image.jpg
euru,Brócoli,Brand E,4.01,1.5,10.3,40.1,2.0,images/default_image.jpg
euru,Salmón,Brand A,4.35,5.0,13.4,16.7,15.3,images/default_image.jpg
euru,Yogur Griego,Brand B,6.08,1.5,8.8,5.8,11.4,images/default_image.jpg
euru,Avena,Brand D,6.15,2.5,2.0,49.4,8.5,images/default_image.jpg
euru,Espinaca,Brand B,6.52,1.0,20.1,19.1,16.3,images/default_image.jpg
euru,Plátano,Brand G,6.18,0.5,23.4,38.7,9.0,images/default_image.jpg
euru,Pechuga de Pollo,Brand J,3.05,3.0,7.8,45.7,7.6,images/default_image.jpg
euru,Salmón,Brand J,6.95,5.0,29.5,44.1,6.5,images/default_image.jpg
euru,Pechuga de Pollo,Brand J,5.97,3.0,12.9,38.9,9.0,images/default_image.jpg
euru,Almendras,Brand I,4.21,7.0,15.3,36.3,10.4,images/default_image.jpg
euru,Avena,Brand F,4.12,2.5,11.5,34.8,5.0,images/default_image.jpg
euru,Arroz,Brand I,2.68,2.0,21.4,12.5,19.7,images/default_image.jpg
euru,Plátano,Brand F,6.82,0.5,14.9,28.9,15.2,images/default_image.jpg
euru,Salmón,Brand B,5.84,5.0,26.0,26.3,5.0,images/default_image.jpg
euru,Espinaca,Brand E,5.65,1.0,7.5,42.4,3.8,images/default_image.jpg
euru,Plátano,Brand I,0.6,0.5,22.1,15.7,10.2,images/default_image.jpg
euru,Huevos,Brand C,4.59,1.2,1.2,40.9,11.9,images/default_image.jpg
euru,Plátano,Brand A,4.2,0.5,5.2,34.6,20.0,images/default_image.jpg
euru,Brócoli,Brand B,3.88,1.5,24.5,24.3,0.3,images/default_image.jpg
euru,Pechuga de Pollo,Brand G,1.06,3.0,22.3,6.4,1.5,images/default_image.jpg
euru,Almendras,Brand E,1.41,7.0,1.3,30.5,6.1,images/default_image.jpg
euru,Pechuga de Pollo,Brand B,2.32,3.0,6.2,13.7,15.8,images/default_image.jpg
euru,Avena,Brand G,3.65,2.5,22.0,42.2,7.7,images/default_image.jpg
euru,Manzana,Brand I,3.55,1.0,6.3,47.1,15.6,images/default_image.jpg
euru,Pechuga de Pollo,Brand H,1.13,3.0,14.8,37.3,1.8,images/default_image.jpg
euru,Yogur Griego,Brand E,5.45,1.5,8.6,14.5,6.0,images/default_image.jpg
euru,Huevos,Brand B,4.39,1.2,18.5,44.8,17.8,images/default_image.jpg
euru,Plátano,Brand F,0.64,0.5,24.0,27.3,17.1,images/default_image.jpg
euru,Huevos,Brand I,5.2,1.2,25.9,28.9,17.3,images/default_image.jpg
euru,Avena,Brand H,6.17,2.5,16.5,9.1,10.7,images/default_image.jpg
euru,Espinaca,Brand G,3.24,1.0,4.4,41.8,2.7,images/default_image.jpg
euru,Yogur Griego,Brand A,1.75,1.5,1.6,43.5,14.7,images/default_image.jpg
euru,Brócoli,Brand C,6.1,1.5,8.6,27.3,11.6,images/default_image.jpg
euru,Avena,Brand C,4.75,2.5,3.3,46.6,14.5,images/default_image.jpg
euru,Espinaca,Brand F,4.43,1.0,10.3,24.9,6.3,images/default_image.jpg
euru,Avena,Brand J,4.95,2.5,8.3,14.9,13.0,images/default_image.jpg
euru,Avena,Brand F,2.06,2.5,21.9,14.1,14.5,images/default_image.jpg
euru,Avena,Brand G,2.36,2.5,7.4,25.7,1.9,images/default_image.jpg
euru,Espinaca,Brand J,1.33,1.0,21.5,38.5,18.9,images/default_image.jpg
euru,Yogur Griego,Brand F,6.65,1.5,30.0,32.8,17.1,images/default_image.jpg
euru,Plátano,Brand J,1.01,0.5,23.1,7.9,4.2,images/default_image.jpg
euru,Salmón,Brand D,2.57,5.0,17.3,37.3,13.0,images/default_image.jpg
euru,Plátano,Brand C,4.11,0.5,3.0,5.7,19.3,images/default_image.jpg
euru,Huevos,Brand A,3.16,1.2,16.2,23.3,4.6,images/default_image.jpg
euru,Salmón,Brand H,1.99,5.0,16.6,16.1,1.2,images/default_image.jpg
euru,Manzana,Brand H,1.7,1.0,13.9,46.1,8.6,images/default_image.jpg
euru,Avena,Brand H,0.91,2.5,22.6,45.2,2.3,images/default_image.jpg
euru,Espinaca,Brand E,1.12,1.0,11.7,11.8,0.5,images/default_image.jpg
euru,Arroz,Brand G,5.31,2.0,8.6,24.2,11.8,images/default_image.jpg
euru,Espinaca,Brand E,1.16,1.0,4.4,37.8,4.1,images/default_image.jpg
euru,Pechuga de Pollo,Brand B,6.92,3.0,25.8,35.7,4.4,images/default_image.jpg
euru,Salmón,Brand F,2.58,5.0,14.9,39.2,1.8,images/default_image.jpg
euru,Brócoli,Brand C,5.1,1.5,14.2,13.8,16.6,images/default_image.jpg
euru,Espinaca,Brand H,5.14,1.0,7.8,23.2,16.5,images/default_image.jpg
euru,Arroz,Brand B,2.13,2.0,3.0,39.9,13.3,images/default_image.jpg
euru,Yogur Griego,Brand E,5.52,1.5,6.9,37.3,7.4,images/default_image.jpg
euru,Avena,Brand J,3.68,2.5,25.8,29.8,7.0,images/default_image.jpg
euru,Plátano,Brand F,3.88,0.5,14.0,18.3,0.5,images/default_image.jpg
euru,Espinaca,Brand D,5.14,1.0,12.1,44.5,14.7,images/default_image.jpg
euru,Manzana,Brand G,3.4,1.0,5.2,25.0,1.4,images/default_image.jpg
euru,Huevos,Brand A,1.38,1.2,13.1,7.6,11.1,images/default_image.jpg
euru,Plátano,Brand G,5.97,0.5,25.5,38.0,0.9,images/default_image.jpg
euru,Almendras,Brand H,3.36,7.0,17.2,35.7,19.1,images/default_image.jpg
euru,Yogur Griego,Brand D,5.26,1.5,26.4,5.5,6.6,images/default_image.jpg
euru,Avena,Brand B,5.17,2.5,11.9,32.4,16.0,images/default_image.jpg
euru,Salmón,Brand E,6.84,5.0,24.9,43.1,18.8,images/default_image.jpg
euru,Espinaca,Brand C,6.57,1.0,16.8,12.3,8.9,images/default_image.jpg
euru,Plátano,Brand C,6.77,0.5,23.7,26.0,5.2,images/default_image.jpg
euru,Yogur Griego,Brand G,3.11,1.5,5.6,23.6,2.0,images/default_image.jpg
euru,Manzana,Brand H,2.78,1.0,22.0,39.7,2.7,images/default_image.jpg
euru,Manzana,Brand C,1.55,1.0,13.8,42.0,7.5,images/default_image.jpg
euru,Pechuga de Pollo,Brand G,5.05,3.0,29.6,13.9,14.5,images/default_image.jpg
euru,Pechuga de Pollo,Brand G,4.93,3.0,12.8,27.3,11.2,images/default_image.jpg
euru,Manzana,Brand H,6.08,1.0,16.3,43.1,12.9,images/default_image.jpg
euru,Huevos,Brand B,5.68,1.2,26.7,40.7,18.2,images/default_image.jpg
euru,Salmón,Brand G,4.51,5.0,28.3,46.6,12.7,images/default_image.jpg
euru,Brócoli,Brand C,5.74,1.5,15.1,29.2,11.7,images/default_image.jpg
euru,Pechuga de Pollo,Brand D,5.29,3.0,11.1,28.2,14.1,images/default_image.jpg
euru,Pechuga de Pollo,Brand A,1.86,3.0,7.5,15.6,3.5,images/default_image.jpg
euru,Avena,Brand C,2.6,2.5,28.9,19.0,5.1,images/default_image.jpg
euru,Plátano,Brand G,0.64,0.5,19.3,13.3,3.0,images/default_image.jpg
euru,Espinaca,Brand F,2.15,1.0,25.3,18.5,12.1,images/default_image.jpg
euru,Arroz,Brand G,2.85,2.0,11.9,38.9,13.7,images/default_image.jpg
euru,Huevos,Brand E,6.24,1.2,11.9,9.0,1.9,images/default_image.jpg
euru,Manzana,Brand H,1.38,1.0,2.6,9.5,7.3,images/default_image.jpg
euru,Espinaca,Brand D,5.51,1.0,14.8,49.3,20.0,images/default_image.jpg
euru,Yogur Griego,Brand D,6.24,1.5,22.4,13.5,15.8,images/default_image.jpg
euru,Almendras,Brand G,3.99,7.0,3.2,39.7,13.8,images/default_image.jpg
euru,Espinaca,Brand B,6.34,1.0,10.6,24.1,9.3,images/default_image.jpg
euru,Plátano,Brand C,2.34,0.5,16.6,14.7,5.2,images/default_image.jpg
euru,Yogur Griego,Brand E,1.55,1.5,4.6,36.9,9.8,images/default_image.jpg
euru,Huevos,Brand H,5.14,1.2,25.1,13.5,12.9,images/default_image.jpg
euru,Yogur Griego,Brand E,2.23,1.5,23.0,43.7,19.9,images/default_image.jpg
euru,Almendras,Brand J,3.16,7.0,14.6,36.7,12.0,images/default_image.jpg
euru,Manzana,Brand I,4.33,1.0,21.9,43.0,8.0,images/default_image.jpg
euru,Almendras,Brand G,3.87,7.0,1.4,7.5,1.1,images/default_image.jpg
euru,Arroz,Brand F,0.7,2.0,14.6,42.2,9.5,images/default_image.jpg
euru,Almendras,Brand F,3.95,7.0,3.0,43.2,5.2,images/default_image.jpg
euru,Huevos,Brand C,4.99,1.2,25.9,23.0,11.2,images/default_image.jpg
euru,Brócoli,Brand D,1.6,1.5,15.3,41.6,3.1,images/default_image.jpg
euru,Yogur Griego,Brand A,2.3,1.5,24.6,22.0,3.2,images/default_image.jpg
euru,Avena,Brand G,2.04,2.5,11.1,22.7,4.6,images/default_image.jpg
euru,Espinaca,Brand J,1.9,1.0,5.6,16.7,20.0,images/default_image.jpg
euru,Brócoli,Brand A,6.12,1.5,16.9,19.3,6.0,images/default_image.jpg
euru,Plátano,Brand E,6.97,0.5,26.1,19.4,7.3,images/default_image.jpg
euru,Salmón,Brand I,2.88,5.0,18.3,10.0,11.1,images/default_image.jpg
euru,Yogur Griego,Brand I,1.97,1.5,28.2,24.7,14.3,images/default_image.jpg
euru,Almendras,Brand G,4.43,7.0,15.4,26.0,9.5,images/default_image.jpg
euru,Huevos,Brand A,4.48,1.2,30.0,43.3,17.4,images/default_image.jpg
euru,Yogur Griego,Brand F,3.28,1.5,26.5,42.0,11.5,images/default_image.jpg
euru,Espinaca,Brand F,2.22,1.0,19.6,43.3,18.3,images/default_image.jpg
euru,Salmón,Brand F,1.5,5.0,14.1,39.9,8.7,images/default_image.jpg
euru,Manzana,Brand B,4.01,1.0,22.0,38.2,17.6,images/default_image.jpg
euru,Brócoli,Brand G,1.15,1.5,14.5,25.7,5.4,images/default_image.jpg
euru,Pechuga de Pollo,Brand J,4.44,3.0,3.6,35.1,18.2,images/default_image.jpg
euru,Pechuga de Pollo,Brand J,2.42,3.0,12.8,47.7,4.5,images/default_image.jpg
euru,Almendras,Brand J,6.6,7.0,29.5,6.9,0.3,images/default_image.jpg
euru,Brócoli,Brand F,1.39,1.5,13.1,37.8,13.6,images/default_image.jpg
euru,Huevos,Brand I,5.1,1.2,20.8,16.6,4.4,images/default_image.jpg
euru,Yogur Griego,Brand F,4.81,1.5,25.2,49.7,17.6,images/default_image.jpg
euru,Pechuga de Pollo,Brand H,3.88,3.0,17.2,41.2,1.1,images/default_image.jpg
euru,Yogur Griego,Brand A,4.92,1.5,21.4,17.8,2.3,images/default_image.jpg
euru,Avena,Brand B,5.92,2.5,25.8,23.2,9.9,images/default_image.jpg
euru,Avena,Brand B,5.86,2.5,14.8,27.7,13.4,images/default_image.jpg
euru,Plátano,Brand B,5.13,0.5,28.1,47.9,12.6,images/default_image.jpg
euru,Huevos,Brand F,0.53,1.2,23.3,37.7,4.4,images/default_image.jpg
euru,Avena,Brand D,2.29,2.5,5.5,45.7,16.9,images/default_image.jpg
euru,Espinaca,Brand C,1.57,1.0,26.8,14.1,19.2,images/default_image.jpg
euru,Salmón,Brand B,4.7,5.0,5.3,17.3,12.5,images/default_image.jpg
euru,Salmón,Brand B,3.39,5.0,20.6,48.8,9.6,images/default_image.jpg
euru,Avena,Brand E,4.44,2.5,24.7,34.7,16.5,images/default_image.jpg
euru,Arroz,Brand D,1.37,2.0,6.6,18.7,18.1,images/default_image.jpg
euru,Pechuga de Pollo,Brand B,5.17,3.0,19.7,22.9,17.2,images/default_image.jpg
euru,Almendras,Brand J,5.37,7.0,21.8,41.6,7.7,images/default_image.jpg
euru,Avena,Brand D,4.64,2.5,23.3,31.8,10.8,images/default_image.jpg
euru,Pechuga de Pollo,Brand B,2.36,3.0,12.6,10.3,11.0,images/default_image.jpg
euru,Yogur Griego,Brand J,5.61,1.5,28.5,17.4,18.3,images/default_image.jpg
euru,Brócoli,Brand C,6.85,1.5,19.4,31.7,3.4,images/default_image.jpg
euru,Espinaca,Brand A,5.86,1.0,8.1,39.2,17.1,images/default_image.jpg
euru,Almendras,Brand I,5.0,7.0,5.7,5.1,5.1,images/default_image.jpg
euru,Avena,Brand H,2.55,2.5,5.2,27.7,17.6,images/default_image.jpg
euru,Arroz,Brand G,5.76,2.0,7.5,34.1,11.7,images/default_image.jpg
euru,Yogur Griego,Brand E,2.64,1.5,27.1,43.7,6.0,images/default_image.jpg
euru,Espinaca,Brand E,2.27,1.0,1.9,18.2,15.2,images/default_image.jpg
euru,Arroz,Brand F,6.29,2.0,18.8,5.2,19.3,images/default_image.jpg
euru,Plátano,Brand A,3.54,0.5,2.3,30.5,19.6,images/default_image.jpg
euru,Brócoli,Brand B,1.16,1.5,7.2,43.9,5.7,images/default_image.jpg
euru,Yogur Griego,Brand H,4.67,1.5,6.5,37.8,6.9,images/default_image.jpg
euru,Avena,Brand H,4.56,2.5,12.7,27.0,14.7,images/default_image.jpg
euru,Almendras,Brand D,3.44,7.0,28.5,9.5,1.9,images/default_image.jpg
euru,Plátano,Brand I,5.64,0.5,27.6,36.0,10.9,images/default_image.jpg
euru,Pechuga de Pollo,Brand C,2.17,3.0,7.7,37.1,15.5,images/default_image.jpg
euru,Almendras,Brand B,4.76,7.0,14.3,43.6,6.0,images/default_image.jpg
euru,Espinaca,Brand C,5.72,1.0,16.1,42.3,14.9,images/default_image.jpg
euru,Manzana,Brand F,4.74,1.0,21.3,44.2,15.0,images/default_image.jpg
euru,Huevos,Brand C,5.12,1.2,21.2,48.3,17.9,images/default_image.jpg
euru,Brócoli,Brand H,6.92,1.5,1.1,8.6,2.6,images/default_image.jpg
euru,Salmón,Brand G,3.94,5.0,23.6,44.1,6.3,images/default_image.jpg
euru,Manzana,Brand A,2.89,1.0,9.7,15.8,2.6,images/default_image.jpg
euru,Espinaca,Brand C,6.16,1.0,12.5,21.2,13.0,images/default_image.jpg
euru,Huevos,Brand A,2.9,1.2,20.9,41.2,1.8,images/default_image.jpg
euru,Yogur Griego,Brand G,1.42,1.5,10.5,33.0,19.6,images/default_image.jpg
euru,Arroz,Brand F,1.81,2.0,21.6,11.6,3.8,images/default_image.jpg
euru,Salmón,Brand B,4.75,5.0,10.9,23.2,11.0,images/default_image.jpg
euru,Arroz,Brand A,1.96,2.0,29.7,23.0,14.8,images/default_image.jpg
euru,Manzana,Brand G,2.15,1.0,12.7,8.6,7.0,images/default_image.jpg
euru,Brócoli,Brand F,3.11,1.5,9.1,44.5,4.7,images/default_image.jpg
euru,Brócoli,Brand A,4.15,1.5,1.5,21.4,7.2,images/default_image.jpg
euru,Almendras,Brand H,3.31,7.0,22.4,35.6,14.4,images/default_image.jpg
euru,Brócoli,Brand H,5.17,1.5,10.5,28.4,0.0,images/default_image.jpg
euru,Almendras,Brand A,1.37,7.0,9.4,18.6,16.3,images/default_image.jpg
euru,Brócoli,Brand E,6.2,1.5,24.2,14.8,15.2,images/default_image.jpg
euru,Avena,Brand D,6.41,2.5,3.3,47.8,10.3,images/default_image.jpg
euru,Salmón,Brand C,2.41,5.0,4.4,39.8,18.0,images/default_image.jpg
euru,Almendras,Brand J,0.7,7.0,16.4,19.7,15.5,images/default_image.jpg
euru,Espinaca,Brand A,0.71,1.0,5.0,29.4,9.5,images/default_image.jpg
euru,Huevos,Brand H,5.67,1.2,11.4,20.7,17.6,images/default_image.jpg
euru,Arroz,Brand B,1.49,2.0,17.4,20.6,13.2,images/default_image.jpg
euru,Yogur Griego,Brand E,3.16,1.5,20.4,40.2,17.8,images/default_image.jpg
euru,Pechuga de Pollo,Brand J,4.64,3.0,24.4,33.6,7.5,images/default_image.jpg
euru,Brócoli,Brand I,1.38,1.5,20.5,47.4,6.5,images/default_image.jpg
euru,Arroz,Brand D,5.32,2.0,19.9,25.6,8.6,images/default_image.jpg
euru,Manzana,Brand D,6.92,1.0,23.2,32.5,19.4,images/default_image.jpg
euru,Huevos,Brand B,2.45,1.2,15.4,38.7,6.6,images/default_image.jpg
euru,Salmón,Brand G,2.97,5.0,12.4,6.7,3.5,images/default_image.jpg
euru,Arroz,Brand H,3.47,2.0,24.5,28.2,5.1,images/default_image.jpg
euru,Plátano,Brand J,0.98,0.5,12.5,42.5,8.2,images/default_image.jpg
euru,Salmón,Brand D,3.43,5.0,4.0,29.2,5.8,images/default_image.jpg
euru,Yogur Griego,Brand G,6.83,1.5,10.9,35.3,10.9,images/default_image.jpg
euru,Arroz,Brand H,6.96,2.0,16.7,29.1,17.3,images/default_image.jpg
euru,Pechuga de Pollo,Brand B,4.87,3.0,24.9,19.1,19.8,images/default_image.jpg
euru,Brócoli,Brand J,5.38,1.5,1.8,7.8,12.8,images/default_image.jpg
euru,Manzana,Brand E,4.61,1.0,13.6,37.0,19.1,images/default_image.jpg
euru,Plátano,Brand I,1.97,0.5,11.7,24.7,10.4,images/default_image.jpg
euru,Manzana,Brand D,4.57,1.0,3.0,32.3,2.4,images/default_image.jpg
euru,Arroz,Brand H,0.61,2.0,15.1,49.8,4.5,images/default_image.jpg
euru,Manzana,Brand J,4.71,1.0,10.4,25.5,5.6,images/default_image.jpg
euru,Plátano,Brand E,5.37,0.5,6.4,18.3,4.9,images/default_image.jpg
euru,Avena,Brand D,3.48,2.5,27.1,14.7,6.2,images/default_image.jpg
euru,Arroz,Brand J,0.76,2.0,6.0,22.3,10.1,images/default_image.jpg
euru,Brócoli,Brand D,6.76,1.5,7.1,8.1,9.1,images/default_image.jpg
euru,Plátano,Brand E,0.59,0.5,7.2,39.2,14.9,images/default_image.jpg
euru,Avena,Brand E,2.76,2.5,11.2,6.3,10.6,images/default_image.jpg
euru,Plátano,Brand I,6.42,0.5,22.4,9.4,3.5,images/default_image.jpg
euru,Arroz,Brand A,3.48,2.0,11.7,31.1,11.8,images/default_image.jpg
euru,Avena,Brand D,5.25,2.5,2.1,5.7,16.7,images/default_image.jpg
euru,Avena,Brand J,2.06,2.5,1.3,32.1,17.8,images/default_image.jpg
euru,Huevos,Brand D,3.34,1.2,24.6,28.3,19.7,images/default_image.jpg
euru,Brócoli,Brand C,2.63,1.5,17.7,34.3,17.2,images/default_image.jpg
euru,Plátano,Brand B,2.82,0.5,4.2,21.7,12.1,images/default_image.jpg
euru,Avena,Brand E,5.78,2.5,11.2,17.8,10.5,images/default_image.jpg
euru,Yogur Griego,Brand H,5.08,1.5,20.5,5.3,19.3,images/default_image.jpg
euru,Salmón,Brand H,2.11,5.0,9.4,15.4,3.9,images/default_image.jpg
euru,Plátano,Brand C,5.46,0.5,29.7,22.4,1.1,images/default_image.jpg
euru,Huevos,Brand H,0.72,1.2,18.3,34.8,15.6,images/default_image.jpg
euru,Almendras,Brand B,1.58,7.0,1.8,33.3,14.2,images/default_image.jpg
euru,Yogur Griego,Brand D,2.3,1.5,8.5,13.0,0.6,images/default_image.jpg
