nombre_supermercado,nombre_producto,marca_producto,precio_producto,calorias,proteinas,carbohidratos,grasas,imagen
carulle,Manzana,Brand J,4.1,7.2,25.0,50.2,17.4,images/default_image.jpg
carulle,Arroz,Brand G,2.64,-2.7,2.3,44.9,6.4,images/default_image.jpg
carulle,Plátano,Brand E,1.38,5.4,6.6,13.5,5.1,images/default_image.jpg
carulle,Salmón,Brand I,6.01,-3.7,18.4,46.5,13.8,images/default_image.jpg
carulle,Salmón,Brand I,5.9,10.9,27.6,28.8,11.5,images/default_image.jpg
carulle,Arroz,Brand H,2.3,4.1,30.1,32.6,2.5,images/default_image.jpg
carulle,Pechuga de Pollo,Brand A,0.25,2.9,17.6,18.9,14.2,images/default_image.jpg
carulle,Arroz,Brand A,4.79,1.2,26.7,38.3,-0.8,images/default_image.jpg
carulle,Huevos,Brand E,5.41,6.8,14.0,15.8,12.7,images/default_image.jpg
carulle,Yogur Griego,Brand G,6.57,-2.4,18.9,24.2,17.6,images/default_image.jpg
carulle,Avena,Brand B,3.9,6.8,2.0,8.7,13.1,images/default_image.jpg
carulle,Brócoli,Brand A,3.85,0.0,12.3,27.0,0.5,images/default_image.jpg
carulle,Pechuga de Pollo,Brand F,2.2,4.2,11.2,6.9,18.4,images/default_image.jpg
carulle,Huevos,Brand B,3.85,-3.4,4.7,25.3,2.5,images/default_image.jpg
carulle,Espinaca,Brand D,0.76,-6.9,4.0,21.1,12.6,images/default_image.jpg
carulle,Almendras,Brand J,5.81,6.1,13.1,21.6,4.2,images/default_image.jpg
carulle,Manzana,Brand D,5.41,8.3,17.3,10.9,7.2,images/default_image.jpg
carulle,Huevos,Brand I,1.57,-6.6,7.0,13.5,6.7,images/default_image.jpg
carulle,Manzana,Brand H,5.81,-5.3,2.1,13.3,14.0,images/default_image.jpg
carulle,Brócoli,Brand C,4.46,7.4,23.6,40.2,3.5,images/default_image.jpg
carulle,Almendras,Brand H,6.21,12.7,15.7,11.2,8.4,images/default_image.jpg
carulle,Arroz,Brand H,3.71,-2.1,21.9,31.9,1.1,images/default_image.jpg
carulle,Pechuga de Pollo,Brand D,6.36,12.4,13.2,43.7,18.1,images/default_image.jpg
carulle,Almendras,Brand G,3.0,13.8,23.2,24.1,5.3,images/default_image.jpg
carulle,Espinaca,Brand G,5.69,-3.6,11.1,21.3,14.2,images/default_image.jpg
carulle,Yogur Griego,Brand B,5.34,-7.8,23.4,49.6,6.6,images/default_image.jpg
carulle,Yogur Griego,Brand E,4.63,5.7,24.3,15.4,13.7,images/default_image.jpg
carulle,Avena,Brand E,1.57,11.9,26.8,44.5,2.0,images/default_image.jpg
carulle,Pechuga de Pollo,Brand J,2.89,9.7,29.6,38.5,10.4,images/default_image.jpg
carulle,Brócoli,Brand E,0.98,4.0,16.4,40.8,14.7,images/default_image.jpg
carulle,Avena,Brand B,2.61,2.3,16.1,32.8,1.7,images/default_image.jpg
carulle,Pechuga de Pollo,Brand B,2.58,2.4,1.7,6.7,13.0,images/default_image.jpg
carulle,Avena,Brand C,3.23,-4.6,7.5,31.2,8.9,images/default_image.jpg
carulle,Pechuga de Pollo,Brand A,3.12,12.5,4.9,45.6,2.9,images/default_image.jpg
carulle,Yogur Griego,Brand G,1.88,-1.9,10.5,12.0,10.7,images/default_image.jpg
carulle,Arroz,Brand H,1.74,5.2,19.8,29.8,10.2,images/default_image.jpg
carulle,Almendras,Brand E,2.47,4.2,20.0,45.6,17.7,images/default_image.jpg
carulle,Avena,Brand G,0.95,3.6,10.6,27.2,11.5,images/default_image.jpg
carulle,Arroz,Brand B,4.91,-0.7,7.1,4.9,7.0,images/default_image.jpg
carulle,Pechuga de Pollo,Brand C,6.31,10.0,16.8,36.3,5.3,images/default_image.jpg
carulle,Arroz,Brand E,6.06,-1.1,12.0,49.1,4.5,images/default_image.jpg
carulle,Manzana,Brand C,3.78,-5.0,3.2,18.1,11.9,images/default_image.jpg
carulle,Salmón,Brand H,4.38,-2.3,4.3,21.7,11.2,images/default_image.jpg
carulle,Pechuga de Pollo,Brand C,5.77,-2.2,5.4,30.7,14.7,images/default_image.jpg
carulle,Pechuga de Pollo,Brand B,6.47,-3.0,3.7,24.5,18.2,images/default_image.jpg
carulle,Huevos,Brand A,1.61,4.6,16.1,16.2,18.8,images/default_image.jpg
carulle,Salmón,Brand J,6.3,13.6,10.0,48.8,7.4,images/default_image.jpg
carulle,Yogur Griego,Brand F,3.54,10.1,10.3,43.8,8.4,images/default_image.jpg
carulle,Yogur Griego,Brand G,0.5,1.3,14.6,40.7,-0.5,images/default_image.jpg
carulle,Arroz,Brand G,0.99,11.2,7.1,42.5,10.2,images/default_image.jpg
carulle,Manzana,Brand C,2.74,-8.4,29.7,29.1,14.0,images/default_image.jpg
carulle,Almendras,Brand A,2.31,12.4,4.3,49.6,11.5,images/default_image.jpg
carulle,Espinaca,Brand F,2.96,9.8,2.0,35.5,12.3,images/default_image.jpg
carulle,Avena,Brand D,5.71,6.4,5.7,48.6,9.8,images/default_image.jpg
carulle,Plátano,Brand A,2.03,-5.8,24.3,48.1,12.1,images/default_image.jpg
carulle,Pechuga de Pollo,Brand C,5.06,-2.1,25.8,44.9,17.7,images/default_image.jpg
carulle,Espinaca,Brand F,0.97,-8.2,25.3,34.7,18.1,images/default_image.jpg
carulle,Salmón,Brand H,0.89,-2.8,20.8,38.0,1.6,images/default_image.jpg
carulle,Brócoli,Brand B,5.5,10.8,10.5,44.0,0.5,images/default_image.jpg
carulle,Almendras,Brand J,6.7,4.0,6.5,17.7,15.7,images/default_image.jpg
carulle,Salmón,Brand B,3.58,5.9,8.7,35.2,7.2,images/default_image.jpg
carulle,Yogur Griego,Brand I,3.49,5.0,31.4,25.8,3.0,images/default_image.jpg
carulle,Arroz,Brand J,5.54,4.3,24.8,31.5,10.4,images/default_image.jpg
carulle,Brócoli,Brand D,4.28,8.8,10.5,26.6,3.4,images/default_image.jpg
carulle,Salmón,Brand F,5.84,8.0,31.1,18.6,11.3,images/default_image.jpg
carulle,Espinaca,Brand D,6.28,-6.5,5.6,32.6,16.0,images/default_image.jpg
carulle,Brócoli,Brand G,6.44,-3.7,0.9,7.8,18.8,images/default_image.jpg
carulle,Arroz,Brand A,4.79,0.4,7.4,25.5,10.0,images/default_image.jpg
carulle,Yogur Griego,Brand H,0.67,5.6,15.2,46.1,13.2,images/default_image.jpg
carulle,Manzana,Brand C,2.09,-5.1,5.7,36.3,7.9,images/default_image.jpg
carulle,Yogur Griego,Brand I,4.75,8.7,7.5,18.3,15.6,images/default_image.jpg
carulle,Manzana,Brand B,4.51,10.7,11.7,53.2,5.9,images/default_image.jpg
carulle,Almendras,Brand J,2.73,10.0,24.3,10.1,17.4,images/default_image.jpg
carulle,Pechuga de Pollo,Brand D,5.05,10.5,21.3,15.8,19.9,images/default_image.jpg
carulle,Arroz,Brand E,6.06,-0.6,23.1,29.3,16.6,images/default_image.jpg
carulle,Almendras,Brand I,4.25,14.9,26.7,11.0,5.9,images/default_image.jpg
carulle,Avena,Brand J,6.36,-6.1,6.7,39.6,19.9,images/default_image.jpg
carulle,Espinaca,Brand J,2.75,-8.2,10.1,41.9,13.3,images/default_image.jpg
carulle,Almendras,Brand A,4.95,3.0,20.3,22.2,15.8,images/default_image.jpg
carulle,Brócoli,Brand J,5.89,4.9,20.7,30.7,11.1,images/default_image.jpg
carulle,Almendras,Brand E,3.28,2.5,6.3,13.3,6.5,images/default_image.jpg
carulle,Espinaca,Brand C,5.85,4.8,28.7,38.9,6.3,images/default_image.jpg
carulle,Almendras,Brand I,3.68,-1.6,5.9,3.1,19.4,images/default_image.jpg
carulle,Espinaca,Brand A,5.68,-1.5,25.3,32.0,0.8,images/default_image.jpg
carulle,Espinaca,Brand C,5.01,0.4,14.3,38.7,13.6,images/default_image.jpg
carulle,Pechuga de Pollo,Brand A,5.95,-0.3,-0.5,55.0,8.9,images/default_image.jpg
carulle,Yogur Griego,Brand H,1.02,-2.8,24.8,19.9,16.8,images/default_image.jpg
carulle,Salmón,Brand B,1.83,14.4,8.9,38.9,11.7,images/default_image.jpg
carulle,Salmón,Brand D,3.15,12.9,16.6,30.3,10.3,images/default_image.jpg
carulle,Brócoli,Brand I,5.56,0.2,10.9,44.4,8.4,images/default_image.jpg
carulle,Salmón,Brand J,4.06,12.4,29.5,53.5,6.5,images/default_image.jpg
carulle,Salmón,Brand H,2.4,14.5,23.8,8.7,15.9,images/default_image.jpg
carulle,Huevos,Brand D,6.37,10.0,29.1,17.6,4.7,images/default_image.jpg
carulle,Arroz,Brand H,2.52,-4.7,12.7,22.3,8.2,images/default_image.jpg
carulle,Yogur Griego,Brand G,1.04,8.6,17.0,27.6,17.4,images/default_image.jpg
carulle,Huevos,Brand E,4.14,7.9,21.9,24.5,7.9,images/default_image.jpg
carulle,Manzana,Brand I,5.55,2.6,6.2,34.3,1.3,images/default_image.jpg
carulle,Espinaca,Brand F,1.56,-6.6,21.0,5.1,14.7,images/default_image.jpg
carulle,Espinaca,Brand D,5.13,-0.4,18.5,27.4,13.2,images/default_image.jpg
carulle,Espinaca,Brand D,2.64,3.3,1.7,8.9,16.7,images/default_image.jpg
carulle,Plátano,Brand J,1.12,3.5,8.6,34.2,8.3,images/default_image.jpg
carulle,Yogur Griego,Brand D,2.33,6.3,7.6,37.8,2.0,images/default_image.jpg
carulle,Huevos,Brand J,1.23,8.4,9.3,42.4,4.3,images/default_image.jpg
carulle,Pechuga de Pollo,Brand D,6.58,7.7,6.2,14.6,18.5,images/default_image.jpg
carulle,Yogur Griego,Brand D,4.14,4.3,19.2,6.3,4.6,images/default_image.jpg
carulle,Manzana,Brand D,2.21,6.0,0.1,25.4,8.6,images/default_image.jpg
carulle,Espinaca,Brand H,1.5,8.0,9.7,8.5,0.4,images/default_image.jpg
carulle,Avena,Brand J,5.77,11.2,1.1,41.5,6.3,images/default_image.jpg
carulle,Yogur Griego,Brand E,5.52,-3.1,13.8,40.9,19.3,images/default_image.jpg
carulle,Espinaca,Brand C,2.98,6.6,22.7,13.5,19.5,images/default_image.jpg
carulle,Huevos,Brand I,0.34,-7.4,28.2,48.9,8.9,images/default_image.jpg
carulle,Pechuga de Pollo,Brand E,0.99,-4.3,13.8,24.2,2.8,images/default_image.jpg
carulle,Arroz,Brand G,0.9,11.3,17.6,15.2,2.9,images/default_image.jpg
carulle,Brócoli,Brand H,5.49,-0.6,28.7,4.2,18.4,images/default_image.jpg
carulle,Almendras,Brand A,7.18,1.7,9.1,8.3,15.3,images/default_image.jpg
carulle,Brócoli,Brand F,3.55,6.0,9.8,31.8,1.7,images/default_image.jpg
carulle,Plátano,Brand A,0.17,-8.4,21.6,6.3,7.8,images/default_image.jpg
carulle,Pechuga de Pollo,Brand F,4.43,7.4,29.0,4.7,7.0,images/default_image.jpg
carulle,Salmón,Brand C,5.12,13.7,2.2,27.2,3.6,images/default_image.jpg
carulle,Brócoli,Brand E,3.82,-6.8,8.6,40.0,3.8,images/default_image.jpg
carulle,Salmón,Brand A,4.51,13.2,11.7,19.7,16.8,images/default_image.jpg
carulle,Yogur Griego,Brand B,5.93,2.4,7.5,2.2,12.1,images/default_image.jpg
carulle,Avena,Brand D,6.2,-6.7,2.4,53.3,7.7,images/default_image.jpg
carulle,Espinaca,Brand B,6.27,-4.9,21.7,16.2,15.9,images/default_image.jpg
carulle,Plátano,Brand G,5.97,-1.1,22.1,38.5,7.6,images/default_image.jpg
carulle,Pechuga de Pollo,Brand J,3.05,8.2,6.9,43.1,9.6,images/default_image.jpg
carulle,Salmón,Brand J,7.33,-4.1,30.7,40.7,7.5,images/default_image.jpg
carulle,Pechuga de Pollo,Brand J,5.49,-0.2,13.5,42.1,9.3,images/default_image.jpg
carulle,Almendras,Brand I,4.02,3.8,15.1,38.8,12.2,images/default_image.jpg
carulle,Avena,Brand F,3.64,2.5,11.9,30.6,5.5,images/default_image.jpg
carulle,Arroz,Brand I,2.49,-5.3,20.6,12.4,18.6,images/default_image.jpg
carulle,Plátano,Brand F,6.7,8.0,15.3,29.3,15.0,images/default_image.jpg
carulle,Salmón,Brand B,6.23,-1.7,24.1,24.5,3.8,images/default_image.jpg
carulle,Espinaca,Brand E,5.25,6.3,8.4,42.2,3.0,images/default_image.jpg
carulle,Plátano,Brand I,0.9,-1.4,23.8,19.7,11.8,images/default_image.jpg
carulle,Huevos,Brand C,4.78,-0.9,2.2,40.2,10.3,images/default_image.jpg
carulle,Plátano,Brand A,4.59,10.0,6.2,35.8,20.5,images/default_image.jpg
carulle,Brócoli,Brand B,3.68,11.4,22.6,28.9,-1.7,images/default_image.jpg
carulle,Pechuga de Pollo,Brand G,1.14,12.1,23.1,7.0,0.5,images/default_image.jpg
carulle,Almendras,Brand E,1.44,4.1,1.6,32.4,5.3,images/default_image.jpg
carulle,Pechuga de Pollo,Brand B,2.54,-2.8,4.5,15.0,14.9,images/default_image.jpg
carulle,Avena,Brand G,4.12,2.3,20.3,45.2,6.8,images/default_image.jpg
carulle,Manzana,Brand I,3.25,-7.6,4.9,47.1,16.7,images/default_image.jpg
carulle,Pechuga de Pollo,Brand H,0.91,-6.7,14.8,40.1,3.8,images/default_image.jpg
carulle,Yogur Griego,Brand E,5.29,-1.7,9.7,18.1,4.7,images/default_image.jpg
carulle,Huevos,Brand B,4.3,-6.3,16.6,41.9,18.0,images/default_image.jpg
carulle,Plátano,Brand F,0.48,1.4,24.5,26.4,15.7,images/default_image.jpg
carulle,Huevos,Brand I,5.59,-0.7,26.0,26.6,15.7,images/default_image.jpg
carulle,Avena,Brand H,5.8,6.4,18.3,13.3,11.6,images/default_image.jpg
carulle,Espinaca,Brand G,3.06,-0.3,2.9,44.6,2.5,images/default_image.jpg
carulle,Yogur Griego,Brand A,1.7,5.2,0.8,46.0,16.3,images/default_image.jpg
carulle,Brócoli,Brand C,6.23,3.2,7.7,29.9,12.7,images/default_image.jpg
carulle,Avena,Brand C,4.79,6.8,1.3,50.6,16.1,images/default_image.jpg
carulle,Espinaca,Brand F,4.03,9.2,9.3,21.2,4.6,images/default_image.jpg
carulle,Avena,Brand J,5.09,-6.2,7.7,12.5,12.5,images/default_image.jpg
carulle,Avena,Brand F,1.63,6.0,22.3,18.3,14.1,images/default_image.jpg
carulle,Avena,Brand G,2.11,-6.4,8.2,28.3,2.9,images/default_image.jpg
carulle,Espinaca,Brand J,1.15,3.8,20.8,39.1,18.1,images/default_image.jpg
carulle,Yogur Griego,Brand F,6.7,6.0,32.0,36.9,16.2,images/default_image.jpg
carulle,Plátano,Brand J,0.92,-7.8,23.6,4.8,5.3,images/default_image.jpg
carulle,Salmón,Brand D,2.32,11.3,17.0,35.9,11.1,images/default_image.jpg
carulle,Plátano,Brand C,4.19,-7.8,4.7,8.3,20.4,images/default_image.jpg
carulle,Huevos,Brand A,3.25,-5.7,16.7,24.1,6.4,images/default_image.jpg
carulle,Salmón,Brand H,2.03,14.8,18.5,15.2,0.2,images/default_image.jpg
carulle,Manzana,Brand H,1.91,-2.7,13.1,42.7,9.2,images/default_image.jpg
carulle,Avena,Brand H,1.14,7.9,20.6,50.1,2.6,images/default_image.jpg
carulle,Espinaca,Brand E,1.51,-7.5,11.3,15.8,2.1,images/default_image.jpg
carulle,Arroz,Brand G,5.8,7.7,10.1,20.6,13.7,images/default_image.jpg
carulle,Espinaca,Brand E,1.36,9.7,5.4,34.8,3.5,images/default_image.jpg
carulle,Pechuga de Pollo,Brand B,6.92,6.6,24.0,38.4,4.2,images/default_image.jpg
carulle,Salmón,Brand F,2.44,3.6,16.1,39.6,2.8,images/default_image.jpg
carulle,Brócoli,Brand C,5.35,7.2,14.3,13.7,17.0,images/default_image.jpg
carulle,Espinaca,Brand H,4.97,-4.4,7.8,21.9,16.4,images/default_image.jpg
carulle,Arroz,Brand B,1.98,-2.4,4.6,38.5,12.2,images/default_image.jpg
carulle,Yogur Griego,Brand E,5.32,-4.1,7.9,34.9,7.3,images/default_image.jpg
carulle,Avena,Brand J,4.15,-1.6,26.5,29.2,5.4,images/default_image.jpg
carulle,Plátano,Brand F,3.69,-7.5,14.9,19.1,-1.3,images/default_image.jpg
carulle,Espinaca,Brand D,5.63,9.3,11.7,47.3,13.1,images/default_image.jpg
carulle,Manzana,Brand G,3.22,-7.1,4.6,20.8,2.5,images/default_image.jpg
carulle,Huevos,Brand A,1.3,-4.8,11.9,2.9,12.8,images/default_image.jpg
carulle,Plátano,Brand G,5.47,-4.4,26.2,37.5,-1.0,images/default_image.jpg
carulle,Almendras,Brand H,3.82,1.8,15.7,36.1,19.3,images/default_image.jpg
carulle,Yogur Griego,Brand D,5.46,-3.7,24.9,2.6,8.2,images/default_image.jpg
carulle,Avena,Brand B,4.86,10.4,12.0,32.1,16.7,images/default_image.jpg
carulle,Salmón,Brand E,6.48,8.0,25.1,46.4,17.2,images/default_image.jpg
carulle,Espinaca,Brand C,6.64,3.6,17.0,12.3,10.4,images/default_image.jpg
carulle,Plátano,Brand C,6.61,-5.2,23.0,24.6,4.0,images/default_image.jpg
carulle,Yogur Griego,Brand G,3.36,5.1,4.7,22.5,1.9,images/default_image.jpg
carulle,Manzana,Brand H,2.81,-4.0,21.7,38.9,3.9,images/default_image.jpg
carulle,Manzana,Brand C,1.72,-0.8,12.0,37.7,6.9,images/default_image.jpg
carulle,Pechuga de Pollo,Brand G,5.09,11.6,28.0,16.4,14.9,images/default_image.jpg
carulle,Pechuga de Pollo,Brand G,5.16,9.0,13.9,22.7,9.9,images/default_image.jpg
carulle,Manzana,Brand H,5.94,9.1,18.1,46.5,14.5,images/default_image.jpg
carulle,Huevos,Brand B,5.5,-2.7,26.5,37.4,19.2,images/default_image.jpg
carulle,Salmón,Brand G,4.97,-2.1,28.2,44.7,11.2,images/default_image.jpg
carulle,Brócoli,Brand C,5.43,-7.1,13.5,31.5,13.5,images/default_image.jpg
carulle,Pechuga de Pollo,Brand D,5.64,4.3,11.7,25.7,14.0,images/default_image.jpg
carulle,Pechuga de Pollo,Brand A,2.15,4.4,5.9,15.7,1.8,images/default_image.jpg
carulle,Avena,Brand C,2.79,-7.4,28.0,20.3,4.5,images/default_image.jpg
carulle,Plátano,Brand G,0.44,-5.7,20.7,17.8,3.4,images/default_image.jpg
carulle,Espinaca,Brand F,2.03,-3.7,24.2,17.7,10.3,images/default_image.jpg
carulle,Arroz,Brand G,3.13,-2.9,12.3,34.1,15.6,images/default_image.jpg
carulle,Huevos,Brand E,6.18,4.3,10.1,11.6,3.1,images/default_image.jpg
carulle,Manzana,Brand H,1.26,7.7,2.0,6.1,8.4,images/default_image.jpg
carulle,Espinaca,Brand D,5.83,10.3,13.0,52.7,20.0,images/default_image.jpg
carulle,Yogur Griego,Brand D,6.37,9.8,23.3,10.5,15.5,images/default_image.jpg
carulle,Almendras,Brand G,3.91,16.3,2.5,39.1,14.2,images/default_image.jpg
carulle,Espinaca,Brand B,6.77,-1.3,9.2,26.1,10.9,images/default_image.jpg
carulle,Plátano,Brand C,2.22,-4.0,16.8,12.9,5.1,images/default_image.jpg
carulle,Yogur Griego,Brand E,1.26,6.8,3.9,33.4,10.3,images/default_image.jpg
carulle,Huevos,Brand H,4.87,-7.0,27.1,14.9,12.2,images/default_image.jpg
carulle,Yogur Griego,Brand E,1.8,3.5,21.9,40.8,18.0,images/default_image.jpg
carulle,Almendras,Brand J,3.63,1.8,14.0,34.2,11.2,images/default_image.jpg
carulle,Manzana,Brand I,3.86,0.3,21.4,40.8,9.9,images/default_image.jpg
carulle,Almendras,Brand G,4.35,-1.9,2.7,11.2,2.7,images/default_image.jpg
carulle,Arroz,Brand F,0.62,-6.7,14.8,44.4,8.1,images/default_image.jpg
carulle,Almendras,Brand F,4.36,7.0,4.6,43.1,3.4,images/default_image.jpg
carulle,Huevos,Brand C,4.73,1.6,26.2,24.3,12.4,images/default_image.jpg
carulle,Brócoli,Brand D,1.83,1.3,14.7,42.9,3.3,images/default_image.jpg
carulle,Yogur Griego,Brand A,2.07,2.0,25.4,20.0,4.8,images/default_image.jpg
carulle,Avena,Brand G,2.23,-2.6,12.3,24.3,3.0,images/default_image.jpg
carulle,Espinaca,Brand J,2.03,5.5,5.4,19.4,18.9,images/default_image.jpg
carulle,Brócoli,Brand A,6.18,2.4,17.9,19.0,6.1,images/default_image.jpg
carulle,Plátano,Brand E,7.0,1.5,24.4,20.5,5.5,images/default_image.jpg
carulle,Salmón,Brand I,3.29,-0.2,18.7,8.6,9.3,images/default_image.jpg
carulle,Yogur Griego,Brand I,2.23,5.7,26.5,24.4,12.6,images/default_image.jpg
carulle,Almendras,Brand G,3.96,16.3,13.5,24.2,8.6,images/default_image.jpg
carulle,Huevos,Brand A,4.82,-4.3,29.6,42.3,18.2,images/default_image.jpg
carulle,Yogur Griego,Brand F,2.97,6.7,27.4,42.2,11.0,images/default_image.jpg
carulle,Espinaca,Brand F,1.91,6.2,18.3,43.9,17.8,images/default_image.jpg
carulle,Salmón,Brand F,1.27,1.0,13.6,41.8,10.0,images/default_image.jpg
carulle,Manzana,Brand B,4.16,0.8,21.5,35.6,17.1,images/default_image.jpg
carulle,Brócoli,Brand G,1.31,9.7,13.2,25.4,6.2,images/default_image.jpg
carulle,Pechuga de Pollo,Brand J,4.18,-6.3,2.9,36.4,18.3,images/default_image.jpg
carulle,Pechuga de Pollo,Brand J,1.96,4.9,14.5,50.0,5.7,images/default_image.jpg
carulle,Almendras,Brand J,6.27,1.9,30.0,9.7,-0.6,images/default_image.jpg
carulle,Brócoli,Brand F,1.52,-4.7,12.7,33.8,11.6,images/default_image.jpg
carulle,Huevos,Brand I,4.9,-7.5,20.2,11.8,4.3,images/default_image.jpg
carulle,Yogur Griego,Brand F,4.37,9.3,23.9,52.6,18.8,images/default_image.jpg
carulle,Pechuga de Pollo,Brand H,3.42,7.1,17.6,44.5,-0.9,images/default_image.jpg
carulle,Yogur Griego,Brand A,4.68,2.3,20.1,12.9,0.9,images/default_image.jpg
carulle,Avena,Brand B,5.89,-6.7,27.7,23.4,9.9,images/default_image.jpg
carulle,Avena,Brand B,6.15,-5.7,15.0,31.4,12.4,images/default_image.jpg
carulle,Plátano,Brand B,4.66,3.2,27.2,47.5,11.8,images/default_image.jpg
carulle,Huevos,Brand F,0.87,2.1,25.0,35.3,5.9,images/default_image.jpg
carulle,Avena,Brand D,1.91,-5.5,6.0,50.2,18.7,images/default_image.jpg
carulle,Espinaca,Brand C,1.13,9.0,25.0,10.6,18.3,images/default_image.jpg
carulle,Salmón,Brand B,4.28,5.8,5.6,13.3,12.4,images/default_image.jpg
carulle,Salmón,Brand B,3.1,-2.7,21.2,50.7,7.8,images/default_image.jpg
carulle,Avena,Brand E,4.38,8.5,26.0,33.9,15.7,images/default_image.jpg
carulle,Arroz,Brand D,1.06,-2.6,7.4,21.5,19.5,images/default_image.jpg
carulle,Pechuga de Pollo,Brand B,5.35,5.0,19.7,23.7,18.5,images/default_image.jpg
carulle,Almendras,Brand J,4.87,2.9,21.2,40.4,7.4,images/default_image.jpg
carulle,Avena,Brand D,4.37,-0.5,24.4,36.4,9.3,images/default_image.jpg
carulle,Pechuga de Pollo,Brand B,2.67,4.3,13.6,13.2,9.5,images/default_image.jpg
carulle,Yogur Griego,Brand J,5.32,-5.9,27.3,17.1,17.1,images/default_image.jpg
carulle,Brócoli,Brand C,7.21,-6.1,21.1,35.1,1.9,images/default_image.jpg
carulle,Espinaca,Brand A,5.52,0.5,9.6,39.8,17.3,images/default_image.jpg
carulle,Almendras,Brand I,4.59,7.1,3.8,1.4,3.1,images/default_image.jpg
carulle,Avena,Brand H,2.31,8.2,6.2,25.3,18.3,images/default_image.jpg
carulle,Arroz,Brand G,5.79,-1.0,7.1,38.6,13.0,images/default_image.jpg
carulle,Yogur Griego,Brand E,2.94,10.3,29.0,40.1,5.0,images/default_image.jpg
carulle,Espinaca,Brand E,2.73,3.7,2.7,14.1,15.6,images/default_image.jpg
carulle,Arroz,Brand F,6.04,-6.1,17.2,4.8,18.2,images/default_image.jpg
carulle,Plátano,Brand A,3.79,8.1,4.3,32.0,19.3,images/default_image.jpg
carulle,Brócoli,Brand B,1.4,0.0,5.4,46.3,5.2,images/default_image.jpg
carulle,Yogur Griego,Brand H,4.38,2.5,6.0,37.9,8.6,images/default_image.jpg
carulle,Avena,Brand H,4.45,7.4,14.5,28.1,13.1,images/default_image.jpg
carulle,Almendras,Brand D,3.5,11.2,28.6,13.6,1.6,images/default_image.jpg
carulle,Plátano,Brand I,5.77,3.5,26.6,34.7,12.5,images/default_image.jpg
carulle,Pechuga de Pollo,Brand C,2.24,10.4,9.7,37.4,16.6,images/default_image.jpg
carulle,Almendras,Brand B,4.52,15.6,15.0,46.3,4.4,images/default_image.jpg
carulle,Espinaca,Brand C,5.64,-8.0,16.3,41.1,16.0,images/default_image.jpg
carulle,Manzana,Brand F,4.77,9.6,23.1,40.5,15.9,images/default_image.jpg
carulle,Huevos,Brand C,5.14,3.4,19.7,47.3,19.1,images/default_image.jpg
carulle,Brócoli,Brand H,7.37,-0.3,2.4,7.9,1.7,images/default_image.jpg
carulle,Salmón,Brand G,3.5,3.7,22.0,44.7,4.5,images/default_image.jpg
carulle,Manzana,Brand A,2.42,-7.1,8.5,16.2,1.6,images/default_image.jpg
carulle,Espinaca,Brand C,5.81,-1.5,13.1,20.1,14.0,images/default_image.jpg
carulle,Huevos,Brand A,3.34,4.9,20.9,40.2,1.3,images/default_image.jpg
carulle,Yogur Griego,Brand G,1.28,11.1,10.8,35.3,20.5,images/default_image.jpg
carulle,Arroz,Brand F,1.99,-2.7,23.0,10.1,3.9,images/default_image.jpg
carulle,Salmón,Brand B,4.49,2.0,9.6,18.7,9.3,images/default_image.jpg
carulle,Arroz,Brand A,1.52,-2.8,27.9,19.0,14.5,images/default_image.jpg
carulle,Manzana,Brand G,2.48,10.8,14.4,7.7,6.3,images/default_image.jpg
carulle,Brócoli,Brand F,3.3,6.7,9.5,45.7,6.2,images/default_image.jpg
carulle,Brócoli,Brand A,3.74,10.0,3.4,21.5,6.0,images/default_image.jpg
carulle,Almendras,Brand H,3.79,4.3,22.5,37.2,15.3,images/default_image.jpg
carulle,Brócoli,Brand H,5.3,0.0,12.2,27.5,-0.2,images/default_image.jpg
carulle,Almendras,Brand A,1.56,12.1,9.7,14.4,15.1,images/default_image.jpg
carulle,Brócoli,Brand E,6.53,7.5,24.0,12.2,13.8,images/default_image.jpg
carulle,Avena,Brand D,6.85,-5.0,3.3,45.7,10.4,images/default_image.jpg
carulle,Salmón,Brand C,2.53,-2.3,3.9,41.0,18.0,images/default_image.jpg
carulle,Almendras,Brand J,0.68,3.5,14.8,22.6,16.2,images/default_image.jpg
carulle,Espinaca,Brand A,0.36,-0.1,4.1,31.5,9.9,images/default_image.jpg
carulle,Huevos,Brand H,5.23,-6.6,11.3,23.2,18.4,images/default_image.jpg
carulle,Arroz,Brand B,1.18,6.3,15.7,24.5,12.6,images/default_image.jpg
carulle,Yogur Griego,Brand E,2.75,7.1,22.3,35.8,19.5,images/default_image.jpg
carulle,Pechuga de Pollo,Brand J,4.61,-2.7,22.9,28.7,8.9,images/default_image.jpg
carulle,Brócoli,Brand I,1.07,-2.2,19.7,45.6,6.3,images/default_image.jpg
carulle,Arroz,Brand D,5.03,3.5,19.2,22.2,7.9,images/default_image.jpg
carulle,Manzana,Brand D,6.94,-7.7,24.1,36.5,19.2,images/default_image.jpg
carulle,Huevos,Brand B,2.29,-2.4,16.5,37.9,4.9,images/default_image.jpg
carulle,Salmón,Brand G,2.71,13.8,11.5,8.3,2.9,images/default_image.jpg
carulle,Arroz,Brand H,3.91,4.5,24.9,29.4,5.8,images/default_image.jpg
carulle,Plátano,Brand J,0.69,5.9,14.1,38.1,6.4,images/default_image.jpg
